0	7.62939e-06	0	0	0	0	-nan	
0	0	0	0	0	1.19209e-06	-nan	
5.24521e-06	5.24521e-06	0	0	0	-1.19209e-06	-nan	
1.43051e-06	1.43051e-06	0	0	0	5.96046e-07	-nan	
3.8147e-06	0	0	0	0	0	-nan	
0	3.8147e-06	0	0	0	0	-nan	
0	0	0	0	0	5.96046e-07	-nan	
2.38419e-06	2.38419e-06	0	0	0	-5.96046e-07	-nan	
4.76837e-07	4.76837e-07	0	0	0	2.98023e-07	-nan	
1.90735e-06	0	0	0	0	0	-nan	
0	1.90735e-06	0	0	0	0	-nan	
0	0	0	0	0	2.98023e-07	-nan	
1.43051e-06	1.43051e-06	0	0	0	-2.98023e-07	-nan	
4.76837e-07	4.76837e-07	0	0	0	1.78814e-07	-nan	
9.53674e-07	0	0	0	0	0	-nan	
0	9.53674e-07	0	0	0	0	-nan	
0	0	0	0	0	1.78814e-07	-nan	
4.76837e-07	4.76837e-07	0	0	0	-1.78814e-07	-nan	
0	0	0	0	0	5.96046e-08	-nan	
4.76837e-07	0	0	0	0	0	-nan	
0	4.76837e-07	0	0	0	0	-nan	
0	0	0	0	0	5.96046e-08	-nan	
4.76837e-07	4.76837e-07	0	0	0	-5.96046e-08	-nan	
0	0	0	0	0	5.96046e-08	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	5.96046e-08	-nan	
0	0	0	0	0	-5.96046e-08	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0.25	0	0	0	0	0	-nan	
0	0.25	0	0	0	0	-nan	
0	0	0	0.03925	0	0	-nan	
0	0	0	0	0.03925	0	-nan	
0	0	0	0	0	0.03925	-nan	
0.0999999	0.0999999	0	0.0157	0.0157	-0.03925	-nan	
0.0250001	0.0250001	0	0.00392503	0.00392503	0.019625	-nan	
0.125	0	0	0	0	0	-nan	
0	0.125	0	0	0	0	-nan	
0	0	0	0.019625	0	0	-nan	
0	0	0	0	0.019625	0	-nan	
0	0	0	0	0	0.019625	-nan	
0.0500002	0.0500002	0	0.00784999	0.00784999	-0.019625	-nan	
0.0124998	0.0124998	0	0.00196248	0.00196248	0.00981247	-nan	
0.0625	0	0	0	0	0	-nan	
0	0.0625	0	0	0	0	-nan	
0	0	0	0.00981247	0	0	-nan	
0	0	0	0	0.00981247	0	-nan	
0	0	0	0	0	0.00981247	-nan	
0.0250001	0.0250001	0	0.00392503	0.00392503	-0.00981247	-nan	
0.0062499	0.0062499	0	0.000981271	0.000981271	0.00490624	-nan	
0.03125	0	0	0	0	0	-nan	
0	0.03125	0	0	0	0	-nan	
0	0	0	0.00490624	0	0	-nan	
0	0	0	0	0.00490624	0	-nan	
0	0	0	0	0	0.00490624	-nan	
0.0124998	0.0124998	0	0.00196248	0.00196248	-0.00490624	-nan	
0.00312519	0.00312519	0	0.000490606	0.000490606	0.00245315	-nan	
0.015625	0	0	0	0	0	-nan	
0	0.015625	0	0	0	0	-nan	
0	0	0	0.00245315	0	0	-nan	
0	0	0	0	0.00245315	0	-nan	
0	0	0	0	0	0.00245315	-nan	
0.0062499	0.0062499	0	0.000981271	0.000981271	-0.00245315	-nan	
0.0015626	0.0015626	0	0.000245333	0.000245333	0.00122654	-nan	
0.0078125	0	0	0	0	0	-nan	
0	0.0078125	0	0	0	0	-nan	
0	0	0	0.00122654	0	0	-nan	
0	0	0	0	0.00122654	0	-nan	
0	0	0	0	0	0.00122654	-nan	
0.00312519	0.00312519	0	0.000490606	0.000490606	-0.00122654	-nan	
0.000781059	0.000781059	0	0.000122666	0.000122666	0.000613272	-nan	
0.00390625	0	0	0	0	0	-nan	
0	0.00390625	0	0	0	0	-nan	
0	0	0	0.000613272	0	0	-nan	
0	0	0	0	0.000613272	0	-nan	
0	0	0	0	0	0.000613272	-nan	
0.0015626	0.0015626	0	0.000245333	0.000245333	-0.000613272	-nan	
0.00039053	0.00039053	0	6.13332e-05	6.13332e-05	0.000306666	-nan	
0.00195312	0	0	0	0	0	-nan	
0	0.00195312	0	0	0	0	-nan	
0	0	0	0.000306666	0	0	-nan	
0	0	0	0	0.000306666	0	-nan	
0	0	0	0	0	0.000306666	-nan	
0.000781059	0.000781059	0	0.000122666	0.000122666	-0.000306666	-nan	
0.000195503	0.000195503	0	3.06368e-05	3.06368e-05	0.000153303	-nan	
0.000976562	0	0	0	0	0	-nan	
0	0.000976562	0	0	0	0	-nan	
0	0	0	0.000153303	0	0	-nan	
0	0	0	0	0.000153303	0	-nan	
0	0	0	0	0	0.000153303	-nan	
0.00039053	0.00039053	0	6.13332e-05	6.13332e-05	-0.000153303	-nan	
9.77516e-05	9.77516e-05	0	1.53184e-05	1.53184e-05	7.66516e-05	-nan	
0.000488281	0	0	0	0	0	-nan	
0	0.000488281	0	0	0	0	-nan	
0	0	0	7.66516e-05	0	0	-nan	
0	0	0	0	7.66516e-05	0	-nan	
0	0	0	0	0	7.66516e-05	-nan	
0.000195503	0.000195503	0	3.06368e-05	3.06368e-05	-7.66516e-05	-nan	
4.86374e-05	4.86374e-05	0	7.689e-06	7.689e-06	3.83258e-05	-nan	
0.000244141	0	0	0	0	0	-nan	
0	0.000244141	0	0	0	0	-nan	
0	0	0	3.83258e-05	0	0	-nan	
0	0	0	0	3.83258e-05	0	-nan	
0	0	0	0	0	3.83258e-05	-nan	
9.77516e-05	9.77516e-05	0	1.53184e-05	1.53184e-05	-3.83258e-05	-nan	
2.43187e-05	2.43187e-05	0	3.8147e-06	3.8147e-06	1.91927e-05	-nan	
0.00012207	0	0	0	0	0	-nan	
0	0.00012207	0	0	0	0	-nan	
0	0	0	1.91927e-05	0	0	-nan	
0	0	0	0	1.91927e-05	0	-nan	
0	0	0	0	0	1.91927e-05	-nan	
4.86374e-05	4.86374e-05	0	7.689e-06	7.689e-06	-1.91927e-05	-nan	
1.23978e-05	1.23978e-05	0	1.90735e-06	1.90735e-06	9.59635e-06	-nan	
6.10352e-05	0	0	0	0	0	-nan	
0	6.10352e-05	0	0	0	0	-nan	
0	0	0	9.59635e-06	0	0	-nan	
0	0	0	0	9.59635e-06	0	-nan	
0	0	0	0	0	9.59635e-06	-nan	
2.43187e-05	2.43187e-05	0	3.8147e-06	3.8147e-06	-9.59635e-06	-nan	
6.19888e-06	6.19888e-06	0	9.53674e-07	9.53674e-07	4.76837e-06	-nan	
3.05176e-05	0	0	0	0	0	-nan	
0	3.05176e-05	0	0	0	0	-nan	
0	0	0	4.76837e-06	0	0	-nan	
0	0	0	0	4.76837e-06	0	-nan	
0	0	0	0	0	4.76837e-06	-nan	
1.23978e-05	1.23978e-05	0	1.90735e-06	1.90735e-06	-4.76837e-06	-nan	
2.86102e-06	2.86102e-06	0	4.76837e-07	4.76837e-07	2.38419e-06	-nan	
1.52588e-05	0	0	0	0	0	-nan	
0	1.52588e-05	0	0	0	0	-nan	
0	0	0	2.38419e-06	0	0	-nan	
0	0	0	0	2.38419e-06	0	-nan	
0	0	0	0	0	2.38419e-06	-nan	
6.19888e-06	6.19888e-06	0	9.53674e-07	9.53674e-07	-2.38419e-06	-nan	
1.43051e-06	1.43051e-06	0	2.38419e-07	2.38419e-07	1.19209e-06	-nan	
7.62939e-06	0	0	0	0	0	-nan	
0	7.62939e-06	0	0	0	0	-nan	
0	0	0	1.19209e-06	0	0	-nan	
0	0	0	0	1.19209e-06	0	-nan	
0	0	0	0	0	1.19209e-06	-nan	
2.86102e-06	2.86102e-06	0	4.76837e-07	4.76837e-07	-1.19209e-06	-nan	
9.53674e-07	9.53674e-07	0	1.19209e-07	1.19209e-07	5.96046e-07	-nan	
3.8147e-06	0	0	0	0	0	-nan	
0	3.8147e-06	0	0	0	0	-nan	
0	0	0	5.96046e-07	0	0	-nan	
0	0	0	0	5.96046e-07	0	-nan	
0	0	0	0	0	5.96046e-07	-nan	
1.43051e-06	1.43051e-06	0	2.38419e-07	2.38419e-07	-5.96046e-07	-nan	
4.76837e-07	4.76837e-07	0	5.96046e-08	5.96046e-08	2.98023e-07	-nan	
1.90735e-06	0	0	0	0	0	-nan	
0	1.90735e-06	0	0	0	0	-nan	
0	0	0	2.98023e-07	0	0	-nan	
0	0	0	0	2.98023e-07	0	-nan	
0	0	0	0	0	2.98023e-07	-nan	
9.53674e-07	9.53674e-07	0	1.19209e-07	1.19209e-07	-2.98023e-07	-nan	
0	0	0	5.96046e-08	5.96046e-08	1.78814e-07	-nan	
9.53674e-07	0	0	0	0	0	-nan	
0	9.53674e-07	0	0	0	0	-nan	
0	0	0	1.78814e-07	0	0	-nan	
0	0	0	0	1.78814e-07	0	-nan	
0	0	0	0	0	1.78814e-07	-nan	
4.76837e-07	4.76837e-07	0	5.96046e-08	5.96046e-08	-1.78814e-07	-nan	
0	0	0	0	0	5.96046e-08	-nan	
4.76837e-07	0	0	0	0	0	-nan	
0	4.76837e-07	0	0	0	0	-nan	
0	0	0	5.96046e-08	0	0	-nan	
0	0	0	0	5.96046e-08	0	-nan	
0	0	0	0	0	5.96046e-08	-nan	
0	0	0	5.96046e-08	5.96046e-08	-5.96046e-08	-nan	
0	0	0	0	0	5.96046e-08	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	5.96046e-08	0	0	-nan	
0	0	0	0	5.96046e-08	0	-nan	
0	0	0	0	0	5.96046e-08	-nan	
0	0	0	0	0	-5.96046e-08	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
0	0	0	0	0	0	-nan	
